Date,Title,Amount,Type,Category,Account
2024-11-21,Langganan Spotify,97262.25,EXPENSE,Tagihan,Gopay
2024-11-21,Listrik Kos,25661.85,EXPENSE,Tagihan,Gopay
2024-11-21,Konser,76576.45,EXPENSE,Hiburan,BCA
2024-11-21,Honor Mengajar,1258779.04,INCOME,Gaji,BCA
2024-11-21,Konser,26943.5,EXPENSE,Hiburan,Gopay
2024-11-22,Biaya Admin Bank,69569.26,EXPENSE,Tagihan,Dompet Tunai
2024-11-22,Pizza,9690.12,EXPENSE,Makan & Minum,Gopay
2024-11-22,Uang Bulanan,1429381.93,INCOME,Gaji,BCA
2024-11-22,Jus Buah,28902.63,EXPENSE,Makan & Minum,BCA
2024-11-22,Iuran Kebersihan,33387.81,EXPENSE,Tagihan,Gopay
2024-11-22,Baju,192677.22,EXPENSE,Belanja,Dompet Tunai
2024-11-22,Indomaret,123219.32,EXPENSE,Belanja,Gopay
2024-11-22,Parkir Motor,8487.98,EXPENSE,Lain-lain,BCA
2024-11-22,Bubble Tea,7999.34,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-23,Alfamart,18184.45,EXPENSE,Belanja,BCA
2024-11-23,Grab Motor,36273.57,EXPENSE,Lain-lain,Dompet Tunai
2024-11-23,Streaming Film,97215.32,EXPENSE,Hiburan,BCA
2024-11-23,Nabung Liburan,466361.74,INCOME,Goals,BCA
2024-11-23,Bakso,6942.82,EXPENSE,Makan & Minum,BCA
2024-11-23,Iuran Bulanan,47228.23,EXPENSE,Tagihan,Gopay
2024-11-24,Iuran Bulanan,142680.49,EXPENSE,Tagihan,Dompet Tunai
2024-11-24,Top Up Game,132792.68,EXPENSE,Hiburan,Gopay
2024-11-24,McDonalds,25124.11,EXPENSE,Makan & Minum,BCA
2024-11-24,Pizza,11675.44,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-24,Uang Bulanan,1195547.61,INCOME,Gaji,Gopay
2024-11-25,Grab Motor,2857.95,EXPENSE,Lain-lain,BCA
2024-11-25,Netflix,135475.84,EXPENSE,Tagihan,Gopay
2024-11-25,Bioskop,115192.51,EXPENSE,Hiburan,Dompet Tunai
2024-11-25,Parkir,15097.97,EXPENSE,Tagihan,Dompet Tunai
2024-11-25,Alat Tulis,114328.72,EXPENSE,Belanja,BCA
2024-11-25,Gojek,3304.04,EXPENSE,Lain-lain,BCA
2024-11-25,Streaming Film,80439.08,EXPENSE,Hiburan,Gopay
2024-11-25,Skincare,175187.0,EXPENSE,Belanja,Gopay
2024-11-26,KFC,22873.26,EXPENSE,Makan & Minum,Gopay
2024-11-26,Uang Saku,1443414.27,INCOME,Gaji,BCA
2024-11-26,Gym,11765.05,EXPENSE,Hiburan,BCA
2024-11-26,Buku Kuliah,113264.16,EXPENSE,Belanja,BCA
2024-11-26,Kantin Kampus,28746.55,EXPENSE,Makan & Minum,BCA
2024-11-26,GrabFood,12363.07,EXPENSE,Makan & Minum,BCA
2024-11-26,Tokopedia,43216.66,EXPENSE,Belanja,Gopay
2024-11-26,Wifi Bulanan,121413.75,EXPENSE,Tagihan,Gopay
2024-11-26,Indomaret,197618.18,EXPENSE,Belanja,BCA
2024-11-26,Parkir Motor,7377.87,EXPENSE,Lain-lain,Dompet Tunai
2024-11-26,Honor Mengajar,1255125.91,INCOME,Gaji,Gopay
2024-11-26,Bowling,105356.5,EXPENSE,Hiburan,Gopay
2024-11-26,Netflix,31241.66,EXPENSE,Tagihan,BCA
2024-11-27,Streaming Film,50199.31,EXPENSE,Hiburan,Gopay
2024-11-27,Uang Saku,523184.92,INCOME,Gaji,BCA
2024-11-27,Karaoke,128891.28,EXPENSE,Hiburan,BCA
2024-11-27,Print Tugas,16466.14,EXPENSE,Lain-lain,Dompet Tunai
2024-11-27,Perlengkapan Kamar,34644.85,EXPENSE,Belanja,Gopay
2024-11-27,Parkir,22228.6,EXPENSE,Tagihan,BCA
2024-11-27,Uang Bulanan,1287134.65,INCOME,Gaji,BCA
2024-11-27,Iuran Bulanan,43431.73,EXPENSE,Tagihan,Dompet Tunai
2024-11-27,Baju,100962.68,EXPENSE,Belanja,Dompet Tunai
2024-11-27,Ongkos Angkot,35229.28,EXPENSE,Lain-lain,Dompet Tunai
2024-11-27,Sepatu,168217.6,EXPENSE,Belanja,Dompet Tunai
2024-11-27,Sepatu,103524.21,EXPENSE,Belanja,Gopay
2024-11-28,Alfamart,124983.11,EXPENSE,Belanja,BCA
2024-11-28,Shopee,128650.29,EXPENSE,Belanja,BCA
2024-11-28,Game Online,118343.15,EXPENSE,Hiburan,Dompet Tunai
2024-11-28,Streaming Film,20107.78,EXPENSE,Hiburan,Gopay
2024-11-28,Karaoke,112314.94,EXPENSE,Hiburan,Dompet Tunai
2024-11-28,Pulsa,65342.33,EXPENSE,Tagihan,Gopay
2024-11-28,Tokopedia,106074.28,EXPENSE,Belanja,BCA
2024-11-28,Gojek,9321.87,EXPENSE,Lain-lain,Gopay
2024-11-28,McDonalds,12020.84,EXPENSE,Makan & Minum,Gopay
2024-11-28,Alat Tulis,171868.77,EXPENSE,Belanja,Gopay
2024-11-29,Olahraga,144836.12,EXPENSE,Hiburan,BCA
2024-11-29,Listrik Kos,55853.21,EXPENSE,Tagihan,BCA
2024-11-29,Top Up Game,93389.42,EXPENSE,Hiburan,Gopay
2024-11-29,Shopee,128299.64,EXPENSE,Belanja,Gopay
2024-11-29,Bakso,32000.92,EXPENSE,Makan & Minum,BCA
2024-11-29,Warung Nasi,42293.19,EXPENSE,Makan & Minum,Gopay
2024-11-29,Bowling,134886.52,EXPENSE,Hiburan,BCA
2024-11-29,Dana Darurat,363213.41,INCOME,Goals,BCA
2024-11-29,Indomaret,11760.7,EXPENSE,Belanja,BCA
2024-11-30,Kantin Kampus,42793.76,EXPENSE,Makan & Minum,Gopay
2024-11-30,Pulsa,77182.81,EXPENSE,Tagihan,Gopay
2024-11-30,Bowling,127366.02,EXPENSE,Hiburan,BCA
2024-11-30,Pizza,14589.71,EXPENSE,Makan & Minum,BCA
2024-11-30,Kopi Kenangan,29012.11,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-30,Jus Buah,42239.21,EXPENSE,Makan & Minum,BCA
2024-11-30,Iuran Bulanan,50092.44,EXPENSE,Tagihan,Gopay
2024-11-30,Alfamart Minuman,20317.42,EXPENSE,Makan & Minum,Gopay
2024-12-01,Listrik Kos,22380.48,EXPENSE,Tagihan,Gopay
2024-12-01,Print Tugas,42538.37,EXPENSE,Lain-lain,Gopay
2024-12-01,Gojek,35795.83,EXPENSE,Lain-lain,Dompet Tunai
2024-12-01,Alfamart Minuman,47422.93,EXPENSE,Makan & Minum,Gopay
2024-12-01,Nasi Padang,19562.46,EXPENSE,Makan & Minum,Gopay
2024-12-01,Netflix,61434.24,EXPENSE,Tagihan,Gopay
2024-12-01,Top Up Game,42009.99,EXPENSE,Hiburan,Dompet Tunai
2024-12-02,Ongkos Angkot,3230.82,EXPENSE,Lain-lain,Gopay
2024-12-02,Karaoke,108316.23,EXPENSE,Hiburan,Gopay
2024-12-02,Nasi Padang,35008.89,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-02,Donasi,40707.37,EXPENSE,Lain-lain,Gopay
2024-12-02,Minimarket,160077.13,EXPENSE,Belanja,BCA
2024-12-02,Top Up OVO,51407.19,EXPENSE,Tagihan,Gopay
2024-12-02,Olahraga,129908.58,EXPENSE,Hiburan,Gopay
2024-12-02,Pizza,13186.77,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-02,Uang Saku,824057.27,INCOME,Gaji,BCA
2024-12-03,McDonalds,46484.34,EXPENSE,Makan & Minum,BCA
2024-12-03,Buku Kuliah,165383.71,EXPENSE,Belanja,BCA
2024-12-03,Tokopedia,98698.85,EXPENSE,Belanja,Dompet Tunai
2024-12-03,Pulsa,14641.96,EXPENSE,Tagihan,Dompet Tunai
2024-12-03,Pulsa,50126.54,EXPENSE,Tagihan,Dompet Tunai
2024-12-03,Kantin Kampus,17392.15,EXPENSE,Makan & Minum,BCA
2024-12-03,Netflix,59459.53,EXPENSE,Tagihan,BCA
2024-12-03,Tokopedia,180516.22,EXPENSE,Belanja,BCA
2024-12-03,Jus Buah,6589.01,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-03,Kopi Kenangan,27121.75,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-04,GrabFood,34338.26,EXPENSE,Makan & Minum,Gopay
2024-12-04,Gojek,3561.26,EXPENSE,Lain-lain,Gopay
2024-12-04,Bowling,122370.06,EXPENSE,Hiburan,BCA
2024-12-04,Bioskop,127884.66,EXPENSE,Hiburan,Gopay
2024-12-04,Top Up OVO,60555.09,EXPENSE,Tagihan,BCA
2024-12-04,Gym,81693.03,EXPENSE,Hiburan,Gopay
2024-12-04,Olahraga,125614.35,EXPENSE,Hiburan,BCA
2024-12-04,Wifi Bulanan,118210.43,EXPENSE,Tagihan,Dompet Tunai
2024-12-04,Listrik Kos,107684.95,EXPENSE,Tagihan,BCA
2024-12-04,KFC,12107.97,EXPENSE,Makan & Minum,Gopay
2024-12-05,Perlengkapan Kamar,74180.4,EXPENSE,Belanja,Gopay
2024-12-05,Top Up OVO,123612.14,EXPENSE,Tagihan,BCA
2024-12-05,Iuran Bulanan,62445.04,EXPENSE,Tagihan,Gopay
2024-12-05,Ongkos Angkot,12476.19,EXPENSE,Lain-lain,BCA
2024-12-05,Alat Tulis,9381.52,EXPENSE,Belanja,Dompet Tunai
2024-12-05,Buku Kuliah,179489.25,EXPENSE,Belanja,Dompet Tunai
2024-12-05,Minimarket,51321.11,EXPENSE,Belanja,BCA
2024-12-05,Skincare,154813.32,EXPENSE,Belanja,BCA
2024-12-06,Sepatu,39184.07,EXPENSE,Belanja,BCA
2024-12-06,Gym,122514.09,EXPENSE,Hiburan,Dompet Tunai
2024-12-06,Donasi,22665.41,EXPENSE,Lain-lain,Gopay
2024-12-07,Parkir Motor,18056.54,EXPENSE,Lain-lain,Gopay
2024-12-07,Game Online,61043.12,EXPENSE,Hiburan,Dompet Tunai
2024-12-07,Skincare,106164.17,EXPENSE,Belanja,Dompet Tunai
2024-12-07,Biaya Admin Bank,44836.07,EXPENSE,Tagihan,Dompet Tunai
2024-12-07,Warung Nasi,14111.63,EXPENSE,Makan & Minum,Gopay
2024-12-08,Gym,24108.92,EXPENSE,Hiburan,Gopay
2024-12-08,Netflix,26009.76,EXPENSE,Tagihan,Dompet Tunai
2024-12-08,Donasi,13213.17,EXPENSE,Lain-lain,Gopay
2024-12-09,GoFood,10853.88,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-09,Alfamart,17217.37,EXPENSE,Belanja,BCA
2024-12-09,Alfamart,174934.82,EXPENSE,Belanja,BCA
2024-12-09,Parkir,75451.41,EXPENSE,Tagihan,Gopay
2024-12-09,Mie Ayam,40093.04,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-09,KFC,32086.55,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-09,Gaji Part Time,748661.81,INCOME,Gaji,BCA
2024-12-09,Print Tugas,5309.98,EXPENSE,Lain-lain,BCA
2024-12-09,Iuran Kebersihan,49115.13,EXPENSE,Tagihan,Dompet Tunai
2024-12-09,Streaming Film,82282.05,EXPENSE,Hiburan,BCA
2024-12-09,Langganan Spotify,50198.11,EXPENSE,Tagihan,BCA
2024-12-10,Pulsa,36926.56,EXPENSE,Tagihan,Dompet Tunai
2024-12-10,Gym,96555.67,EXPENSE,Hiburan,Gopay
2024-12-10,Donasi,25844.81,EXPENSE,Lain-lain,BCA
2024-12-10,Tokopedia,28670.35,EXPENSE,Belanja,Gopay
2024-12-10,Parkir Motor,37111.83,EXPENSE,Lain-lain,BCA
2024-12-10,Wifi Bulanan,143337.4,EXPENSE,Tagihan,BCA
2024-12-10,Olahraga,121163.53,EXPENSE,Hiburan,Dompet Tunai
2024-12-10,Karaoke,96810.19,EXPENSE,Hiburan,BCA
2024-12-10,Indomaret Snack,9612.94,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-10,GoFood,26243.01,EXPENSE,Makan & Minum,Gopay
2024-12-11,Es Teh,40738.88,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-11,ATM,13805.97,EXPENSE,Lain-lain,Gopay
2024-12-11,Skincare,94411.99,EXPENSE,Belanja,Gopay
2024-12-11,Warung Nasi,48785.47,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-11,Nasi Padang,17016.27,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-11,Skincare,101553.57,EXPENSE,Belanja,BCA
2024-12-11,Buku Kuliah,99689.99,EXPENSE,Belanja,BCA
2024-12-11,Listrik Kos,79336.82,EXPENSE,Tagihan,BCA
2024-12-11,Bubble Tea,24394.33,EXPENSE,Makan & Minum,Gopay
2024-12-11,Uang Bulanan,1691867.42,INCOME,Gaji,BCA
2024-12-12,Kantin Kampus,20564.74,EXPENSE,Makan & Minum,Gopay
2024-12-12,Pizza,6295.22,EXPENSE,Makan & Minum,BCA
2024-12-12,Parkir,114094.31,EXPENSE,Tagihan,BCA
2024-12-12,Kopi Kenangan,7678.61,EXPENSE,Makan & Minum,BCA
2024-12-12,Langganan Spotify,60727.36,EXPENSE,Tagihan,BCA
2024-12-12,Target Gadget,123645.17,INCOME,Goals,BCA
2024-12-13,Streaming Film,42031.74,EXPENSE,Hiburan,BCA
2024-12-13,Warung Nasi,32029.3,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-13,Baju,29904.13,EXPENSE,Belanja,BCA
2024-12-13,Skincare,131681.1,EXPENSE,Belanja,Dompet Tunai
2024-12-13,Langganan Spotify,63626.22,EXPENSE,Tagihan,Dompet Tunai
2024-12-13,Minimarket,95791.61,EXPENSE,Belanja,Dompet Tunai
2024-12-14,Alat Tulis,14057.83,EXPENSE,Belanja,Dompet Tunai
2024-12-14,Netflix,105772.37,EXPENSE,Tagihan,Gopay
2024-12-14,Biaya Admin Bank,70371.71,EXPENSE,Tagihan,Gopay
2024-12-14,Karaoke,62546.19,EXPENSE,Hiburan,BCA
2024-12-14,Print Tugas,30941.26,EXPENSE,Lain-lain,Gopay
2024-12-14,Tokopedia,176518.46,EXPENSE,Belanja,BCA
2024-12-14,Iuran Bulanan,103045.75,EXPENSE,Tagihan,BCA
2024-12-14,Tiket Wahana,20519.29,EXPENSE,Hiburan,Gopay
2024-12-15,Skincare,17685.06,EXPENSE,Belanja,BCA
2024-12-15,Transfer Orang Tua,1702592.12,INCOME,Gaji,Gopay
2024-12-15,Iuran Kebersihan,75470.07,EXPENSE,Tagihan,Gopay
2024-12-15,Nabung Liburan,206514.14,INCOME,Goals,BCA
2024-12-15,Iuran Bulanan,10700.26,EXPENSE,Tagihan,Gopay
2024-12-16,Bowling,134613.58,EXPENSE,Hiburan,BCA
2024-12-16,Gojek,2447.92,EXPENSE,Lain-lain,BCA
2024-12-16,Bioskop,148132.76,EXPENSE,Hiburan,Gopay
2024-12-16,Gaji Part Time,1775872.59,INCOME,Gaji,BCA
2024-12-16,Skincare,22800.9,EXPENSE,Belanja,Gopay
2024-12-16,Skincare,22277.08,EXPENSE,Belanja,Dompet Tunai
2024-12-16,Bowling,18419.93,EXPENSE,Hiburan,BCA
2024-12-16,Tiket Wahana,28818.05,EXPENSE,Hiburan,Gopay
2024-12-16,Gym,114361.53,EXPENSE,Hiburan,BCA
2024-12-16,Bowling,116744.22,EXPENSE,Hiburan,BCA
2024-12-17,GoFood,9229.19,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-17,Top Up Game,33466.69,EXPENSE,Hiburan,BCA
2024-12-17,Alfamart Minuman,26668.51,EXPENSE,Makan & Minum,BCA
2024-12-17,Martabak,9684.89,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-17,Pulsa,80882.8,EXPENSE,Tagihan,BCA
2024-12-17,Pulsa,131831.74,EXPENSE,Tagihan,BCA
2024-12-17,Grab Motor,20249.39,EXPENSE,Lain-lain,BCA
2024-12-18,Alfamart Minuman,18605.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-18,GrabFood,30054.33,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-18,Sepatu,53102.38,EXPENSE,Belanja,Gopay
2024-12-18,Konser,112592.22,EXPENSE,Hiburan,Gopay
2024-12-18,Bioskop,94864.45,EXPENSE,Hiburan,Dompet Tunai
2024-12-18,Es Teh,49851.36,EXPENSE,Makan & Minum,Gopay
2024-12-18,Top Up Game,73247.48,EXPENSE,Hiburan,Dompet Tunai
2024-12-18,Pizza,42987.67,EXPENSE,Makan & Minum,BCA
2024-12-19,Keperluan Lain,10695.17,EXPENSE,Lain-lain,Gopay
2024-12-19,Baju,189199.77,EXPENSE,Belanja,Dompet Tunai
2024-12-19,Print Tugas,46685.54,EXPENSE,Lain-lain,Dompet Tunai
2024-12-19,Keperluan Lain,25722.2,EXPENSE,Lain-lain,Dompet Tunai
2024-12-19,Netflix,45138.07,EXPENSE,Tagihan,Gopay
2024-12-19,Langganan Spotify,117324.76,EXPENSE,Tagihan,Dompet Tunai
2024-12-19,Indomaret,71110.81,EXPENSE,Belanja,Gopay
2024-12-19,Biaya Admin Bank,37421.4,EXPENSE,Tagihan,BCA
2024-12-19,Gojek,34544.78,EXPENSE,Lain-lain,Gopay
2024-12-19,Grab Motor,33801.07,EXPENSE,Lain-lain,Dompet Tunai
2024-12-19,Shopee,70032.34,EXPENSE,Belanja,Dompet Tunai
2024-12-19,Minimarket,179327.99,EXPENSE,Belanja,BCA
2024-12-19,Baju,123383.34,EXPENSE,Belanja,BCA
2024-12-20,Tokopedia,187976.39,EXPENSE,Belanja,BCA
2024-12-20,Tiket Wahana,29699.61,EXPENSE,Hiburan,Dompet Tunai
2024-12-20,Top Up OVO,145573.21,EXPENSE,Tagihan,BCA
2024-12-20,Tiket Wahana,127856.03,EXPENSE,Hiburan,Dompet Tunai
2024-12-21,Wifi Bulanan,5798.34,EXPENSE,Tagihan,Gopay
2024-12-21,Sepatu,34903.52,EXPENSE,Belanja,BCA
2024-12-21,Martabak,18710.56,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-21,Indomaret,90886.06,EXPENSE,Belanja,BCA
2024-12-21,Biaya Admin Bank,88651.06,EXPENSE,Tagihan,BCA
2024-12-21,Top Up OVO,120340.24,EXPENSE,Tagihan,BCA
2024-12-21,Gym,61667.42,EXPENSE,Hiburan,BCA
2024-12-21,Shopee,35271.85,EXPENSE,Belanja,BCA
2024-12-22,Ongkos Angkot,4944.78,EXPENSE,Lain-lain,BCA
2024-12-22,Freelance,1287745.08,INCOME,Gaji,BCA
2024-12-22,Print Tugas,22871.71,EXPENSE,Lain-lain,Gopay
2024-12-22,Top Up Game,121658.27,EXPENSE,Hiburan,Gopay
2024-12-22,Warung Nasi,24952.1,EXPENSE,Makan & Minum,Gopay
2024-12-22,Parkir,135030.99,EXPENSE,Tagihan,BCA
2024-12-22,Baju,160498.07,EXPENSE,Belanja,Dompet Tunai
2024-12-22,Gaji Part Time,704557.21,INCOME,Gaji,BCA
2024-12-22,Bowling,70843.43,EXPENSE,Hiburan,BCA
2024-12-22,Bowling,25567.65,EXPENSE,Hiburan,Dompet Tunai
2024-12-22,Pizza,24173.75,EXPENSE,Makan & Minum,Gopay
2024-12-22,ATM,30828.53,EXPENSE,Lain-lain,Dompet Tunai
2024-12-23,Streaming Film,137730.87,EXPENSE,Hiburan,Gopay
2024-12-23,Bowling,141664.2,EXPENSE,Hiburan,Gopay
2024-12-23,Gojek,48242.93,EXPENSE,Lain-lain,Dompet Tunai
2024-12-23,Karaoke,99884.43,EXPENSE,Hiburan,Dompet Tunai
2024-12-23,Indomaret Snack,45933.21,EXPENSE,Makan & Minum,Gopay
2024-12-23,Top Up Game,72805.49,EXPENSE,Hiburan,Gopay
2024-12-24,Top Up Game,82074.43,EXPENSE,Hiburan,BCA
2024-12-24,Indomaret,86464.52,EXPENSE,Belanja,BCA
2024-12-24,Langganan Spotify,105363.39,EXPENSE,Tagihan,BCA
2024-12-24,Pulsa,20214.88,EXPENSE,Tagihan,Gopay
2024-12-24,Alfamart,148606.63,EXPENSE,Belanja,BCA
2024-12-24,Game Online,106304.0,EXPENSE,Hiburan,BCA
2024-12-25,Perlengkapan Kamar,196958.43,EXPENSE,Belanja,BCA
2024-12-25,Shopee,39717.01,EXPENSE,Belanja,Gopay
2024-12-25,Indomaret Snack,6832.8,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-25,Martabak,34641.21,EXPENSE,Makan & Minum,BCA
2024-12-25,Game Online,91212.07,EXPENSE,Hiburan,Gopay
2024-12-25,Indomaret Snack,19146.02,EXPENSE,Makan & Minum,BCA
2024-12-25,Gojek,14381.2,EXPENSE,Lain-lain,Dompet Tunai
2024-12-25,Minimarket,65046.34,EXPENSE,Belanja,BCA
2024-12-26,Tokopedia,187201.57,EXPENSE,Belanja,Gopay
2024-12-26,Kopi Kenangan,40993.49,EXPENSE,Makan & Minum,Gopay
2024-12-26,Game Online,126541.97,EXPENSE,Hiburan,Gopay
2024-12-26,Martabak,28983.1,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-26,Es Teh,23156.73,EXPENSE,Makan & Minum,BCA
2024-12-26,Baju,34621.03,EXPENSE,Belanja,Dompet Tunai
2024-12-26,Bioskop,35832.94,EXPENSE,Hiburan,Gopay
2024-12-26,Iuran Bulanan,134644.38,EXPENSE,Tagihan,Dompet Tunai
2024-12-26,Gym,76354.63,EXPENSE,Hiburan,Gopay
2024-12-26,Game Online,65569.26,EXPENSE,Hiburan,Gopay
2024-12-26,Top Up OVO,79292.75,EXPENSE,Tagihan,Gopay
2024-12-26,Iuran Kebersihan,120022.9,EXPENSE,Tagihan,BCA
2024-12-27,Shopee,166508.6,EXPENSE,Belanja,BCA
2024-12-27,Donasi,5492.62,EXPENSE,Lain-lain,BCA
2024-12-28,Baju,59896.63,EXPENSE,Belanja,Dompet Tunai
2024-12-28,Biaya Admin Bank,132451.94,EXPENSE,Tagihan,BCA
2024-12-28,Mie Ayam,18380.71,EXPENSE,Makan & Minum,BCA
2024-12-28,GoFood,24443.46,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-28,Konser,112321.45,EXPENSE,Hiburan,BCA
2024-12-29,Streaming Film,38190.93,EXPENSE,Hiburan,BCA
2024-12-29,Mie Ayam,5942.52,EXPENSE,Makan & Minum,Gopay
2024-12-30,Perlengkapan Kamar,82866.6,EXPENSE,Belanja,BCA
2024-12-30,Nasi Padang,13034.51,EXPENSE,Makan & Minum,BCA
2024-12-30,GrabFood,49859.34,EXPENSE,Makan & Minum,BCA
2024-12-30,Iuran Bulanan,25424.27,EXPENSE,Tagihan,BCA
2024-12-30,Keperluan Lain,18236.84,EXPENSE,Lain-lain,BCA
2024-12-30,Iuran Kebersihan,31183.43,EXPENSE,Tagihan,Gopay
2024-12-30,ATM,5811.52,EXPENSE,Lain-lain,BCA
2024-12-31,Listrik Kos,87128.67,EXPENSE,Tagihan,Dompet Tunai
2024-12-31,Nasi Padang,48641.95,EXPENSE,Makan & Minum,BCA
2024-12-31,Wifi Bulanan,94944.88,EXPENSE,Tagihan,BCA
